cluster,location,property_type,bedrooms,area_sqft,contract_rent,duration_months,annualised_rent,annualised_rent_per_sqft,rental_yield_pct,contract_type,start_date,end_date,purchase_price,source_file,source_page,record_uid
Orania,"Orania, The Valley, Al Yufrah 1",Villa,4,2800.0,175000.0,12,175000.0,62.5,8.5,New,2026-05-28,2027-05-27,2000000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",27,6d76e7ff9396fc7e1832548b886ccb6d2d65e20a
Elora,"Elora, The Valley, Al Yufrah 1",Villa,3,1483.0,123000.0,12,123000.0,82.93998651382333,4.9,New,2026-05-26,2027-05-25,2500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",28,d0d8d32d0e799f61e80a211be836f8794a30ef8d
Elora,"Elora, The Valley, Al Yufrah 1",Villa,3,1483.0,123000.0,12,123000.0,82.93998651382333,4.9,New,2026-05-26,2027-05-25,2500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",24,808b6c32a48e317b6aa4a8921372f46256aa076a
Elora,"Elora, The Valley, Al Yufrah 1",Villa,3,1483.0,120000.0,12,120000.0,80.91706001348618,7.2,New,2026-05-25,2027-05-24,1700000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",28,20c9c06177a1c4f01bb272f6e158ed32be33d7f5
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,120000.0,12,120000.0,64.06833956219968,7.8,New,2026-05-25,2027-05-24,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",24,de22dd7f38cc1982cb5f2d9990fbd5f1db43a329
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1898.0,135000.0,12,135000.0,71.12750263435196,4.8,New,2026-05-25,2027-05-24,2800000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",24,1f93be207013d4647e41db798e1a8a503c31bc29
Elora,"Elora, The Valley, Al Yufrah 1",Villa,3,1483.0,120000.0,12,120000.0,80.91706001348618,7.2,New,2026-05-25,2027-05-24,1700000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",24,be3c16001ae2cd763f54c4ebfec23295a3b81da6
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,135000.0,12,135000.0,72.07688200747464,8.6,New,2026-05-25,2027-05-24,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",28,9687cc2c28b1ea52d3e7da116a29ef60fba3fd7c
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,135000.0,12,135000.0,72.07688200747464,8.6,New,2026-05-25,2027-05-24,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",24,accd99eab05033d458ee7e0edea5d1284b35dae8
Nara,"Nara, The Valley, Al Yufrah 1",Villa,4,2772.0,160000.0,12,160000.0,57.72005772005772,8.8,New,2026-05-25,2027-05-24,1800000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",29,dc0a35ef8912a89a68fe4e6de5e164795e5997ed
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,120000.0,12,120000.0,64.06833956219968,7.8,New,2026-05-25,2027-05-24,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",28,8582a3add3fdf4a12d1a1c77733876f7640ba7ab
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,125000.0,12,125000.0,66.73785371062466,8.1,New,2026-05-25,2027-05-24,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",29,8f10cf64aab63cf04c6a63f445c346652b364906
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1873.0,126000.0,12,126000.0,67.27175654030967,9.6,Renewed,2026-05-25,2027-05-24,1300000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",30,20d18425c57a26b1bcfd2e1a06cebed4b0245904
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1898.0,135000.0,12,135000.0,71.12750263435196,4.8,New,2026-05-25,2027-05-24,2800000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",28,c9fe6aa0551fa93df2b2278ab4cf02a4a4be2ead
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1873.0,135000.0,12,135000.0,72.07688200747464,9.2,New,2026-05-25,2027-05-24,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",30,d2576d0ac7214bc19696834cffc4a86e3a659005
Nara,"Nara, The Valley, Al Yufrah 1",Villa,4,2772.0,170000.0,12,170000.0,61.32756132756133,5.1,New,2026-05-24,2027-05-23,3300000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",24,4b4f1c51909a6beaea4ef1efc4fdcc139a5c0d32
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1873.0,135000.0,12,135000.0,72.07688200747464,10.5,Renewed,2026-05-24,2027-05-23,1300000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",24,fba7fc9dac2b1894a3e407fd2fd4e180841a4db9
Nara,"Nara, The Valley, Al Yufrah 1",Villa,4,2772.0,170000.0,12,170000.0,61.32756132756133,5.1,New,2026-05-24,2027-05-23,3300000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",28,ec6531fa95385bf71880ea3902480eafaf93e303
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1873.0,135000.0,12,135000.0,72.07688200747464,10.5,Renewed,2026-05-24,2027-05-23,1300000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",28,c5dd4a024a847242a3e7bcca05d0287992bf55a9
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,140000.0,12,140000.0,74.74639615589963,4.8,New,2026-05-22,2027-05-21,2900000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",24,3d06adffd79972ede30615b574867b7b95f656f6
Eden,"Eden, The Valley, Al Yufrah 1",Villa,4,2772.0,160000.0,12,160000.0,57.72005772005772,8.8,New,2026-05-22,2027-05-21,1800000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",30,26c6116c2c8e3f7a5e6f909276989d5799f3aff5
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,140000.0,12,140000.0,74.74639615589963,4.8,New,2026-05-22,2027-05-21,2900000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",27,c706067f4d8c92d784032389e8ee415807858f02
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1904.0,130000.0,12,130000.0,68.27731092436974,4.7,New,2026-05-21,2027-05-20,2800000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",29,74520225da0be2112601aaf1563c64ccc395bd85
Orania,"Orania, The Valley, Al Yufrah 1",Villa,4,3327.0,165000.0,12,165000.0,49.59422903516682,8.0,New,2026-05-20,2027-05-19,2100000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",29,f1c7cd7ac4b39ab52fad8e2e7ccddfff3dc12ccb
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1904.0,135000.0,12,135000.0,70.90336134453781,8.7,New,2026-05-20,2027-05-19,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",29,fc045dab1b8240f5147f535b53e96611be90b6cc
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,120000.0,12,120000.0,64.06833956219968,7.4,New,2026-05-20,2027-05-19,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",29,ad0c6ac06e4649d8f0b401cba8378c0f8344cbf6
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1873.0,144000.0,12,144000.0,76.88200747463962,9.0,New,2026-05-20,2027-05-19,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",31,a6668060f3fbd532a89d08be80d7932ab3d8a77a
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1873.0,130000.0,12,130000.0,69.40736785904966,8.4,Renewed,2026-05-20,2027-05-19,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",29,457c1dedfb07a6217e5f82c7bda0f7bf57fd54a8
Elora,"Elora, The Valley, Al Yufrah 1",Villa,3,1481.0,130000.0,12,130000.0,87.77852802160702,7.4,New,2026-05-19,2027-05-18,1800000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",29,e6d42a9e482927f71c60df62229ee1b1a717e5f0
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,135000.0,12,135000.0,72.07688200747464,8.7,New,2026-05-18,2027-05-17,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",21,46ddaaee6b7c54bf063ae13d8bf9c6772040f06d
Orania,"Orania, The Valley, Al Yufrah 1",Villa,4,2771.0,170000.0,12,170000.0,61.34969325153374,4.5,New,2026-05-15,2027-05-14,3800000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",29,be7f70c740b63b907b7f5ac2f0c0d23d29b7409a
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,125000.0,12,125000.0,66.73785371062466,8.2,New,2026-05-15,2027-05-14,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",31,4ad8490070024faa390d4a3d17c6f2dee6cec3c9
Nara,"Nara, The Valley, Al Yufrah 1",Villa,4,2750.0,160000.0,12,160000.0,58.18181818181818,40.0,New,2026-05-15,2027-05-14,400000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",31,b10ee7dea7e42dc5fb5ef1f24325390e71472c78
Orania,"Orania, The Valley, Al Yufrah 1",Villa,4,3313.0,155000.0,12,155000.0,46.78539088439481,4.1,New,2026-05-15,2027-05-14,3800000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",29,63a1cace74871d92543385150e3043bc458ff8eb
Orania,"Orania, The Valley, Al Yufrah 1",Villa,4,3840.0,180000.0,13,166153.84615384616,43.26923076923077,8.6,New,2026-05-14,2027-05-20,2100000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",30,eb4a55cc632718abc19af4779b904639f2b07fef
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1873.0,41664.0,4,124992.0,66.73358248798719,3.6,Renewed,2026-05-13,2026-09-12,1200000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",19,de78bd5b1f62f47bbd3c68f12ac4cef9f1a485a4
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,120000.0,12,120000.0,64.06833956219968,4.9,New,2026-05-12,2027-05-11,2500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",31,3a5f2969a836724ac6fab52a4cdee38abd67130f
Orania,"Orania, The Valley, Al Yufrah 1",Villa,4,3593.0,160000.0,12,160000.0,44.53103256331756,7.9,New,2026-05-12,2027-05-11,2000000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",30,7eccd0357e2760ac31f28f7d600b7ac93223a32a
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1873.0,145000.0,12,145000.0,77.41591030432461,9.3,Renewed,2026-05-12,2027-05-11,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",30,41b420e4bd91b74b301633eb6be5dcf99c4983e4
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,130000.0,12,130000.0,69.40736785904966,8.2,New,2026-05-10,2027-05-09,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",31,b0a29646f9ea1dbfff1cc003a67a44f83d0a5a88
Eden,"Eden, The Valley, Al Yufrah 1",Villa,4,2772.0,230000.0,12,230000.0,82.97258297258297,14.7,New,2026-05-10,2027-05-09,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",30,99f3351c7161e1e176761c7700f149c0e8991ceb
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1904.0,118000.0,12,118000.0,61.97478991596638,5.1,New,2026-05-10,2027-05-09,2300000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",32,df4789f892948bfb5a205c8658dba729d512c897
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1904.0,130000.0,12,130000.0,68.27731092436974,4.6,New,2026-05-10,2027-05-09,2900000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",31,0e7f4751c45b334955043efb5b8e7135b1484148
Talia,"Talia, The Valley, Al Yufrah 1",Villa,4,2782.0,155000.0,12,155000.0,55.71531272465852,8.3,New,2026-05-10,2027-05-09,1900000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",31,2688c919d7f06cde8454ca7094ae0699b336c1df
Nara,"Nara, The Valley, Al Yufrah 1",Villa,4,2772.0,158000.0,12,158000.0,56.998556998557,4.6,New,2026-05-10,2027-05-09,3400000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",31,03300d7798df51c45d7c5f411169dde4dd8d277f
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,130000.0,12,130000.0,69.40736785904966,7.7,New,2026-05-10,2027-05-09,1700000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",31,fe1f1d58a18c77a194f0e4f1c7b9171a12f50285
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,120000.0,12,120000.0,64.06833956219968,8.8,New,2026-05-10,2027-05-09,1400000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",30,3ece866d4b48567e24074a99ff63d119b0e1c71f
Nara,"Nara, The Valley, Al Yufrah 1",Villa,4,2750.0,165000.0,12,165000.0,60.0,9.3,New,2026-05-08,2027-05-07,1800000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",31,900b4e755e80c225cbfc85478eb32479e153ab83
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1873.0,120000.0,12,120000.0,64.06833956219968,9.6,Renewed,2026-05-07,2027-05-06,1300000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",30,e84198d7f25a6d98bcbdf0fba09b9ed8f5f37cc5
Orania,"Orania, The Valley, Al Yufrah 1",Villa,4,3105.0,172000.0,12,172000.0,55.39452495974235,8.1,New,2026-05-07,2027-05-06,2100000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",32,76363c24aeebffe76244cde85e4733811a6ae92a
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,125000.0,12,125000.0,66.73785371062466,8.3,New,2026-05-06,2027-05-05,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",31,af0de78322ea9e0c6f810f0a87c9ceff174e1b32
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1873.0,130000.0,12,130000.0,69.40736785904966,10.4,New,2026-05-05,2027-05-04,1200000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",31,a31f3bee0ca78d6a80f303db7c9fdbbb286fc812
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,130000.0,12,130000.0,69.40736785904966,8.1,New,2026-05-05,2027-05-04,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",31,0ab9d910950010215ea124d2a673ce3ff02d84c5
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,160000.0,12,160000.0,85.42445274959957,5.7,New,2026-05-05,2027-05-04,2800000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",30,2ac7e62a1102dc345cb35a9ebc2ed9afad9f4a14
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,125000.0,12,125000.0,66.73785371062466,7.9,New,2026-05-05,2027-05-04,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",33,bd7f349ba36b596b02790b58212190e902e223f0
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,110000.0,12,110000.0,58.72931126534971,8.1,New,2026-05-05,2027-05-04,1400000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",33,e55707fff8e07244cc2c124525fefa6a952a8aba
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1873.0,125000.0,12,125000.0,66.73785371062466,10.7,New,2026-05-02,2027-05-01,1200000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",32,2708d946899e7d022f807f2ea07c7d5bce2a6d54
Talia,"Talia, The Valley, Al Yufrah 1",Villa,4,2772.0,160000.0,12,160000.0,57.72005772005772,5.2,New,2026-05-01,2027-04-30,3100000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",33,f7a2d9ce55f34fbb30ba8d9bee2359194b130c74
Orania,"Orania, The Valley, Al Yufrah 1",Villa,4,2870.0,180000.0,12,180000.0,62.717770034843205,8.1,New,2026-05-01,2027-04-30,2200000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",33,45e1a85f2490724f875ca7ff10aedcd05ba2a888
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1904.0,135000.0,12,135000.0,70.90336134453781,8.6,New,2026-05-01,2027-04-30,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",32,9a78cfc59ea696700b9e5937e22dc18a8d5d7119
Orania,"Orania, The Valley, Al Yufrah 1",Villa,4,2934.0,175000.0,12,175000.0,59.64553510565781,8.8,New,2026-05-01,2027-04-30,2000000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",32,e01d5613b218513e6292b32d8834751873412210
Talia,"Talia, The Valley, Al Yufrah 1",Villa,3,1873.0,120000.0,12,120000.0,64.06833956219968,4.4,New,2026-05-01,2027-04-30,2800000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",32,7ea7d091ab7ffe29a0c736cb2239218c663c053d
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,140000.0,12,140000.0,74.74639615589963,6.7,New,2026-05-01,2027-04-30,2100000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",32,074f535053227371c12c5e9e8f21ab512dd96a56
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,105000.0,12,105000.0,56.05979711692472,4.4,New,2026-05-01,2027-04-30,2400000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",34,8e058f48657004f269203b72d9a1f2f0840ec9bb
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,130000.0,12,130000.0,69.40736785904966,8.7,New,2026-05-01,2027-04-30,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",32,465bd0104e3f3c8957ee4894f8fb86cfa39bf35a
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,120000.0,12,120000.0,64.06833956219968,5.6,New,2026-05-01,2027-04-30,2100000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",33,4dfc6a9e6f3fa1eea1cb9c648b39b859f2054086
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,140000.0,12,140000.0,74.74639615589963,8.2,Renewed,2026-04-26,2027-04-25,1700000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",22,9271b6699e25cbca77ea0e1eb180d9169c9dc501
Nara,"Nara, The Valley, Al Yufrah 1",Villa,4,2768.0,95000.0,12,95000.0,34.320809248554916,5.4,New,2026-04-24,2027-04-23,1700000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",32,cb485b5ea63ffd069fb4f8b14428715fd36a79f3
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,130000.0,12,130000.0,69.40736785904966,8.7,New,2026-04-23,2027-04-22,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",32,36a91832caa886f14149760502cb5b04340b9b11
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1873.0,132000.0,12,132000.0,70.47517351841965,8.4,New,2026-04-23,2027-04-22,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",34,4c4c13c6d1c72815047bcb02348617de6a610fdd
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,130000.0,12,130000.0,69.40736785904966,7.4,New,2026-04-20,2027-03-31,1800000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",33,27a139b0490dc8acdc7df6b8b6c14ff2085dd0b4
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,13000.0,12,13000.0,6.940736785904965,7.0,New,2026-04-20,2027-04-19,1800000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",33,0fe38a3afe7d36590b96c83ab9501c0a3ad2be9b
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1873.0,140000.0,12,140000.0,74.74639615589963,11.3,Renewed,2026-04-20,2027-04-19,1200000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",33,ea8024e23e403f13f28b8b879178334a5fae7802
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,120000.0,12,120000.0,64.06833956219968,7.8,New,2026-04-18,2027-04-17,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",33,72dfefe25ca1025848bffa976eab06848feef9d2
Nara,"Nara, The Valley, Al Yufrah 1",Villa,4,2772.0,160000.0,13,147692.3076923077,53.28005328005328,4.4,New,2026-04-17,2027-05-02,3600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",33,2f8623326f4df545eb3fdd71e52cf9c98c215dd8
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,130000.0,12,130000.0,69.40736785904966,8.2,New,2026-04-17,2027-04-16,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",34,f07032c78d002dc01874500f57a4042a449e2a12
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1898.0,150000.0,12,150000.0,79.03055848261327,9.2,Renewed,2026-04-17,2027-04-16,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",22,8a58995aae9a2cef41fdefc0eaf863aec8bf487e
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,140000.0,12,140000.0,74.74639615589963,9.2,New,2026-04-15,2027-04-14,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",35,abb03ed32e331d693e2933b216b14a8aca89dc39
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,145000.0,12,145000.0,77.41591030432461,6.9,Renewed,2026-04-15,2027-04-14,2100000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",35,c961176f1d6f44798b16486ccd68887d96020d91
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1873.0,130000.0,12,130000.0,69.40736785904966,8.4,New,2026-04-15,2027-04-14,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",32,b5d94b850647bdbdf94b9c7ddb931789a74dd53d
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1873.0,125000.0,12,125000.0,66.73785371062466,8.6,New,2026-04-15,2027-04-14,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",34,c383331e322baad6513ce53ab9eea85fe5c83a97
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,130000.0,12,130000.0,69.40736785904966,8.5,New,2026-04-15,2027-04-14,1500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",34,1ccffe4cdef27137da5bc7244280995c3ccb3fc3
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1873.0,130000.0,12,130000.0,69.40736785904966,5.9,New,2026-04-13,2027-04-12,2200000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",34,9a3a065f8360b1f54d2ed8ec52854ba60498530e
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1873.0,51375.0,5,123300.0,65.83021890016018,1.8,New,2026-04-13,2026-08-31,2800000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",32,97ca308d9b74c70b1e12afdcedbdfff69e014c01
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1929.0,120000.0,12,120000.0,62.208398133748055,7.6,New,2026-04-11,2027-04-10,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",34,8aad85bc8fb0c55276d88c247fc228d4668b3d24
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,135000.0,12,135000.0,72.07688200747464,8.6,New,2026-04-10,2027-04-09,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",34,e14ed49599d8268ecd444fa3df60c473136d9cf6
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1899.0,126000.0,12,126000.0,66.35071090047393,7.6,Renewed,2026-04-10,2027-04-09,1700000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",32,11bf59ed0604ab3069396aa9e879424015746260
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,140000.0,12,140000.0,74.74639615589963,10.3,Renewed,2026-04-10,2027-04-09,1400000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",44,0233322462bc7eba0239ff887fcd9d9044669adf
Nara,"Nara, The Valley, Al Yufrah 1",Villa,4,2772.0,201612.0,12,201612.0,72.73160173160173,8.3,New,2026-04-10,2027-04-09,2400000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",34,de158cbb7c094bee31e1cb790dea54482c14b16e
Orania,"Orania, The Valley, Al Yufrah 1",Villa,4,2784.0,170000.0,12,170000.0,61.0632183908046,6.8,New,2026-04-08,2027-04-07,2500000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",34,864f425e46d707d543859129966f11c4118fa29a
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,148000.0,12,148000.0,79.01761879337961,10.8,New,2026-04-04,2027-04-03,1400000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",36,5ae372f71a1ad7397f9ec0c549a3c98765b92ea8
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1873.0,130000.0,12,130000.0,69.40736785904966,11.0,Renewed,2026-04-02,2027-04-01,1200000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",35,57111240e0cad672131721b6bc9f9beb2c08d25a
Talia,"Talia, The Valley, Al Yufrah 1",Villa,4,2759.0,200000.0,12,200000.0,72.49003262051468,10.5,New,2026-04-01,2027-03-31,1900000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",36,3bb1c314b06ebcbb5ac40507cee936fc461080a9
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1873.0,140000.0,12,140000.0,74.74639615589963,11.5,Renewed,2026-04-01,2027-03-31,1200000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",35,6290e4358b3b50003406312bc15421db071786aa
Orania,"Orania, The Valley, Al Yufrah 1",Villa,3,1873.0,135000.0,12,135000.0,72.07688200747464,4.9,New,2026-04-01,2027-03-31,2800000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",35,958047e657b4f31d66b7620b7ba070b2629f948d
Nara,"Nara, The Valley, Al Yufrah 1",Villa,3,1873.0,130000.0,12,130000.0,69.40736785904966,9.5,New,2026-04-01,2027-03-31,1400000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",34,fcd600103b4b13b75e35dd2ed06346d61ab95c4f
Orania,"Orania, The Valley, Al Yufrah 1",Villa,4,2772.0,180000.0,13,166153.84615384616,59.94005994005994,8.2,New,2026-04-01,2027-04-14,2200000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",35,8bb5c5f40d6c00b5733b6ef717be3e68918b0501
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1873.0,135000.0,12,135000.0,72.07688200747464,8.5,Renewed,2026-04-01,2027-03-31,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",23,536040cea2217544f11a976b4cc0179938922bc6
Orania,"Orania, The Valley, Al Yufrah 1",Villa,4,2772.0,180000.0,13,166153.84615384616,59.94005994005994,8.2,New,2026-04-01,2027-04-14,2200000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",30,0b34dcf40e40422e1ebd131fb53dfaa3ff19975c
Eden,"Eden, The Valley, Al Yufrah 1",Villa,3,1873.0,135000.0,12,135000.0,72.07688200747464,8.5,Renewed,2026-04-01,2027-03-31,1600000.0,"The Valley (All Phases), Al Yufrah 1-4.pdf",27,27133961ae4b120aeef20992f49d64bfddfee02b
